City,Continent,Class,Skewness,Dip_Statistic,Mean_Height
Tacheng,ASIA,Hourglass,1.095327581,0,1.768003686
Tacloban,ASIA,Pyramid,1.436028756,0.997938409,1.01727225
Tacna,SOUTH AMERICA,Hourglass,0.49193522,0,1.643931996
Tacoma,NORTH AMERICA,Pyramid,1.645935138,0.031280312,1.361500674
Tacuarembo,SOUTH AMERICA,Hourglass,0.374297576,0,1.653979098
Tadmur,ASIA,Pyramid,1.521400572,0.993636623,0.852463815
Taedong,ASIA,Pyramid,3.601389675,1,0.018379981
Taganrog,EUROPE,Hourglass,1.067548092,0,2.617498912
Tagum,ASIA,Pyramid,6.913703697,1,0.038275811
Tahoua,AFRICA,Hourglass,0.617451489,0,1.104005334
Taian,ASIA,Hourglass,3.45359796,0,0.606440553
Taichung,ASIA,Hourglass,2.260877272,2.90E-06,1.510613619
Tailai,ASIA,Pyramid,1.082665947,0.99524013,1.817771227
Tainan,ASIA,Pyramid,1.984466603,0.012581295,2.120354093
Taipei,ASIA,Hourglass,1.892067695,0.000123624,2.234663716
Taiping,ASIA,Pyramid,1.367807766,0.991656019,1.221967958
Taitung,ASIA,Pyramid,2.468411185,0.942446183,0.833060012
Taiyuan,ASIA,Hourglass,3.214127574,0,1.165592936
Taizhou,ASIA,Hourglass,3.894799442,0,0.594631479
Taizz,ASIA,Hourglass,11.21883679,3.67E-05,0.054572811
Tak,ASIA,Pyramid,1.621470975,0.99734317,0.765351075
Takamatsu,ASIA,Hourglass,0.958223189,0,2.737438156
Takaoka,ASIA,Pyramid,3.485680233,0.998205699,0.614939451
Takapuna,AUSTRALIA,Hourglass,0.407781362,0,3.499822104
Takeo,ASIA,Pyramid,1.705397243,1,0.669970338
Talara,SOUTH AMERICA,Hourglass,0.802862761,1.34E-05,1.450246098
Talas,ASIA,Hourglass,1.160499716,0,0.857744399
Talca,SOUTH AMERICA,Hourglass,0.368288782,0,1.784293571
Talcahuano,SOUTH AMERICA,Hourglass,1.506471951,0,1.169492472
Taldyqorghan,ASIA,Hourglass,0.615347362,0,1.960070209
Tall Afar,ASIA,Hourglass,0.452839619,0,1.619103091
Tallahassee,NORTH AMERICA,Pyramid,2.609421043,0.990010877,0.992522913
Tallinn,EUROPE,Pyramid,1.934018412,0.885790299,1.333674598
Taloyoak,NORTH AMERICA,Pyramid,1.314701216,0.001294031,0.344143299
Taltal,SOUTH AMERICA,Pyramid,1.240482931,0.981224265,0.827712117
Tamale,AFRICA,Hourglass,-0.342692248,0,2.523166873
Tamanrasset,AFRICA,Hourglass,-0.075138244,0,2.019479103
Tamazunchale,NORTH AMERICA,Pyramid,7.18503751,0.87789498,0.132468435
Tambacounda,AFRICA,Hourglass,-0.248195536,0,1.944204397
Tambov,EUROPE,Hourglass,0.900802803,0,1.958420399
Tame,SOUTH AMERICA,Pyramid,1.814247173,1,0.163922758
Tampa,NORTH AMERICA,Hourglass,1.50390575,0,1.554762324
Tampere,EUROPE,Hourglass,4.074962859,0.000250738,0.361725414
Tampico,NORTH AMERICA,Hourglass,0.662461753,0,1.67616487
Tamuin,NORTH AMERICA,Pyramid,1.080032542,0.11902841,0.779006797
Tamworth,AUSTRALIA,Hourglass,0.28149094,0,1.784691841
Tan An,ASIA,Pyramid,2.099518776,1,0.862122711
Tan Tan,AFRICA,Pyramid,1.839663747,0.621266913,0.596495231
Tandil,SOUTH AMERICA,Hourglass,0.561386246,0,1.828959798
Tanga,AFRICA,Hourglass,1.166519503,0,1.232422599
Tangail,ASIA,Hourglass,10.50500371,0,0.086907894
Tangier,AFRICA,Pyramid,1.86611524,0.288486458,1.126100123
Tangshan,ASIA,Hourglass,3.258959691,0,1.004914325
Tanjungkarang-Telubketung,ASIA,Pyramid,1.484960011,0.94138283,1.24900338
Tanjungpandan,ASIA,Hourglass,0.387050841,0.000799562,1.28556024
Tanjungpinang,ASIA,Pyramid,0.670159813,0.003662514,1.536676114
Tanta,AFRICA,Hourglass,2.434695777,0,0.892240305
Taonan,ASIA,Hourglass,1.252356055,0.000318748,2.466636027
Tapachula,NORTH AMERICA,Hourglass,0.885492738,0,1.519304931
Tara,ASIA,Pyramid,0.76154943,0.934476058,1.109398689
Tarabuco,SOUTH AMERICA,Pyramid,2.487256804,0.903337333,0.20301653
Tarakan,ASIA,Pyramid,0.841222613,0.160602666,1.469859805
Taranto,EUROPE,Pyramid,2.563949474,0.458527473,1.581581613
Tarapoto,SOUTH AMERICA,Pyramid,1.861040783,0.987869099,0.373101433
Tarawa,AUSTRALIA,Pyramid,4.487752351,1,0.017006868
Taraz,ASIA,Hourglass,0.206429973,0,1.992413668
Tarbes,EUROPE,Pyramid,1.893858177,0.999081586,1.207921296
Taree,AUSTRALIA,Pyramid,0.691554137,0.813996877,1.401267385
Tarija,SOUTH AMERICA,Hourglass,0.191815389,0,2.473206389
Tarlac,ASIA,Hourglass,6.207150816,0,0.131016299
Tarma,SOUTH AMERICA,Pyramid,8.66782155,1,0.000951335
Tarnow,EUROPE,Pyramid,5.895478209,0.00404314,0.380980712
Tarragona,EUROPE,Pyramid,1.643341119,0.982310183,1.693906134
Tarsus,ASIA,Pyramid,1.863567728,0.079491716,1.424115069
Tartagal,SOUTH AMERICA,Hourglass,0.347188922,0,1.430675802
Tartu,EUROPE,Pyramid,1.282068167,0.002398787,1.057484781
Tartus,ASIA,Hourglass,8.006059195,0,0.206526334
Tarutung,ASIA,Pyramid,1.033012417,0.916819837,0.345783893
Tash Komur,ASIA,Pyramid,1.55053347,0.992176679,0.879541163
Tashkent,ASIA,Hourglass,0.553499193,0,2.53503913
Tashtagol,ASIA,Pyramid,3.995796948,0.986696977,0.313511036
Tasikmalaya,ASIA,Hourglass,2.921944459,0,0.452036554
Tatarsk,ASIA,Pyramid,1.179159553,0.35706294,1.392479833
Tatui,SOUTH AMERICA,Hourglass,1.32396127,2.55E-05,1.151301801
Tatvan,ASIA,Pyramid,2.561307949,1,0.575994056
Taubate,SOUTH AMERICA,Hourglass,1.728529001,0,1.04717143
Taungoo,ASIA,Pyramid,1.992850869,0.995151943,0.483008671
Taupo,AUSTRALIA,Hourglass,0.20585271,0,3.006355647
Tauranga,AUSTRALIA,Pyramid,0.696909965,0.50960394,3.025909262
Tavda,ASIA,Pyramid,1.856990251,0.985090629,0.420800586
Tawau,ASIA,Pyramid,1.312752494,0.732968899,1.307989039
Tayshet,ASIA,Pyramid,1.878394215,0.997083758,0.718424562
Tayynsha,ASIA,Hourglass,0.786576562,0,1.139759811
Taza,AFRICA,Pyramid,1.498666461,0.999036441,0.851865827
Tbilisi,ASIA,Hourglass,0.88355292,0,3.586371114
Tebessa,AFRICA,Hourglass,0.385044326,0,2.007302402
Tebingtinggi,ASIA,Pyramid,2.622044983,0.987750243,0.621085922
Tecoman,NORTH AMERICA,Hourglass,0.014564881,0,1.617365323
Tecuala,NORTH AMERICA,Hourglass,0.319903361,0,1.446278673
Tefe,SOUTH AMERICA,Pyramid,2.590753556,1,0.602911291
Tegal,ASIA,Hourglass,3.092966642,0,0.270873705
Tegucigalpa,NORTH AMERICA,Hourglass,0.173444052,0,4.394934347
Tehran,ASIA,Hourglass,0.51481371,0,4.177052214
Tehuacan,NORTH AMERICA,Hourglass,-0.220547691,0,2.320958488
Tehuantepec,NORTH AMERICA,Hourglass,1.138380406,0,1.598861106
Tejen,ASIA,Hourglass,0.132732572,0,1.473916571
Tekax,NORTH AMERICA,Hourglass,0.17921572,8.89E-06,1.367277106
Tekirdag,EUROPE,Pyramid,0.988126343,0.143691592,1.674408396
Tel Aviv-Yafo,ASIA,Hourglass,1.237915236,0,2.498707076
Telemaco Borba,SOUTH AMERICA,Hourglass,0.770827305,4.82E-05,1.57553095
Teller,NORTH AMERICA,Pyramid,1.878564317,0.992769499,0.018363345
Teluk Intan,ASIA,Pyramid,1.413692264,0.868531092,0.94141224
Tema,AFRICA,Hourglass,0.152121468,0,2.572491746
Temirtau,ASIA,Hourglass,2.090747461,0,2.422078402
Temple,NORTH AMERICA,Pyramid,2.710906327,0.680427235,0.969095437
Temuco,SOUTH AMERICA,Hourglass,0.345826504,0,1.999198794
Tena,SOUTH AMERICA,Pyramid,1.579720552,0.532729386,0.821731955
Tengchong,ASIA,Pyramid,1.344819883,0.681317045,1.407160751
Tenkodogo,AFRICA,Diamond,0.184138314,0.064602489,1.507225834
Tennant Creek,AUSTRALIA,Pyramid,0.983994682,0.7064691,0.722385569
Tenosique,NORTH AMERICA,Pyramid,0.933690237,0.291789479,1.126124795
Teofilo Otoni,SOUTH AMERICA,Pyramid,0.904316936,0.990293685,2.354412634
Tepic,NORTH AMERICA,Hourglass,-0.09060856,0,2.611053706
Teresina,SOUTH AMERICA,Hourglass,0.097210996,0,2.261097768
Termiz,ASIA,Hourglass,0.603439867,0,1.171186316
Ternate,AUSTRALIA,Hourglass,0.599100478,0,1.916511733
Ternopil,EUROPE,Pyramid,3.101600217,0.995955907,2.127743366
Terrace,NORTH AMERICA,Pyramid,1.46467791,0.994959585,0.701171299
Terre Haute,NORTH AMERICA,Pyramid,2.343333751,0.994996121,1.150632858
Tessenei,AFRICA,Pyramid,1.252668228,0.996639628,0.695546261
Tete,AFRICA,Hourglass,0.082872477,0,2.285752467
Tetovo,EUROPE,Pyramid,1.369043534,0.062032926,0.749538274
Texarkana,NORTH AMERICA,Pyramid,2.0013954,0.99999575,0.893007385
Texas City,NORTH AMERICA,Pyramid,1.973637983,0.993487731,1.323083342
Teziutlan,NORTH AMERICA,Pyramid,2.572980164,0.560932099,0.79205008
Tezpur,ASIA,Hourglass,7.865758327,0,0.105542414
Thai Nguyen,ASIA,Hourglass,5.667951674,0,0.211485893
Thanh Hoa,ASIA,Hourglass,4.227108125,0,0.211408497
Thanjavur,ASIA,Hourglass,6.539904209,0,0.099548865
The Hague,EUROPE,Pyramid,1.575120579,0.007541332,1.921703378
The Pas,NORTH AMERICA,Pyramid,1.650663315,0.995836989,0.196356142
Theodore,AUSTRALIA,Pyramid,1.397868223,0.472017954,0.345137908
Thermopolis,NORTH AMERICA,Pyramid,0.729619737,0.481345922,0.801375286
Thessalon,NORTH AMERICA,Pyramid,0.830478959,0.925798577,0.244151974
Thessaloniki,EUROPE,Pyramid,0.773515035,0.996663834,2.754853371
Thies,AFRICA,Hourglass,0.206742956,0,1.514158118
Thika,AFRICA,Pyramid,1.462534593,0.99061776,1.471447074
Thimphu,ASIA,Pyramid,4.00549876,1,0.369937793
Thohoyandou,AFRICA,Pyramid,2.268120589,0.052873956,0.395120406
Thompson,NORTH AMERICA,Pyramid,3.212277517,0.046035126,0.703940628
Thongwa,ASIA,Pyramid,1.149188,0.809789817,0.701416569
Thorshavn,EUROPE,Pyramid,11.20943068,1,0.00681609
Three Springs,AUSTRALIA,Pyramid,1.174730237,0.817820323,0.561742671
Thunder Bay,NORTH AMERICA,Hourglass,2.251416136,0.00031673,1.037968997
Thung Song,ASIA,Pyramid,2.671299167,0.994297468,0.2859443
Tianmen,ASIA,Hourglass,6.491787354,0,0.217927733
Tianshui,ASIA,Pyramid,3.675199356,0.472553796,0.875001115
Tiarat,AFRICA,Hourglass,0.774588525,0,1.621986221
Tibati,AFRICA,Pyramid,0.800147364,0.026488057,1.190595994
Ticul,NORTH AMERICA,Pyramid,1.297162288,0.999132826,0.863767153
Tidjikdja,AFRICA,Diamond,0.380374871,0.173257368,0.699329276
Tidore,AUSTRALIA,Pyramid,2.892271155,1,0.316203989
Tieli,ASIA,Pyramid,1.913296639,0.315961102,1.342995398
Tieling,ASIA,Pyramid,3.685760394,0.173344918,1.178905884
Tijuana,NORTH AMERICA,Hourglass,0.859250744,0,2.538150977
Tikhoretsk,EUROPE,Hourglass,0.086076984,0,1.326823717
Tikhvin,EUROPE,Pyramid,1.919004019,1,0.684207053
Tikrit,ASIA,Hourglass,0.456589669,0.000431264,1.392190116
Tillaberi,AFRICA,Pyramid,0.811226925,0.15414727,1.279461661
Tillamook,NORTH AMERICA,Pyramid,2.630797236,0.997566339,0.7156865
Timaru,AUSTRALIA,Hourglass,0.535475636,0,1.7003788
Timashevsk,EUROPE,Hourglass,0.260041843,0,1.600869692
Timbauba,SOUTH AMERICA,Pyramid,5.593302544,1,0.125737185
Timbedra,AFRICA,Pyramid,0.521065056,0.473802626,1.162610643
Timbuktu,AFRICA,Hourglass,0.956856763,4.79E-07,0.993302182
Timika,AUSTRALIA,Hourglass,0.21187306,0,1.376870075
Timimoun,AFRICA,Pyramid,8.618474591,0.999056377,0.006874408
Timiryazevskiy,ASIA,Pyramid,2.456957123,1,0.613057531
Timisoara,EUROPE,Hourglass,1.544389544,0.000722866,1.467197848
Timmins,NORTH AMERICA,Pyramid,1.993387591,0.998879212,0.900036683
Timon,SOUTH AMERICA,Hourglass,0.144119558,0,1.9645787
Tindouf,AFRICA,Pyramid,1.416756948,0.512450399,0.766284228
Tingo Maria,SOUTH AMERICA,Pyramid,1.626363429,0.995678242,1.178672346
Tinogasta,SOUTH AMERICA,Diamond,-0.066757754,0.014053473,1.740721906
Tirana,EUROPE,Hourglass,0.938693541,0,2.405157042
Tiraspol,EUROPE,Hourglass,1.501719387,0,2.282456613
Tirgu Mures,EUROPE,Pyramid,1.66993678,0.990061664,1.527728877
Tiruchchirappalli,ASIA,Hourglass,7.582798111,0,0.123150268
Tirunelveli,ASIA,Pyramid,3.472450108,0.018054118,0.378215447
Tirupati,ASIA,Hourglass,6.041903529,9.93E-06,0.176697647
Tiruppur,ASIA,Pyramid,1.646667015,0.046186951,0.920694339
Tiruvannamalai,ASIA,Hourglass,8.477240888,0,0.077929403
Titusville,NORTH AMERICA,Pyramid,1.259683271,0.99597018,0.891999433
Tizimin,NORTH AMERICA,Diamond,0.27077443,0.040874865,1.19667737
Tiznit,AFRICA,Pyramid,1.040757117,0.397441297,1.225717701
Tlaxcala,NORTH AMERICA,Pyramid,1.537347369,0.715896726,1.026715663
Tlaxiaco,NORTH AMERICA,Diamond,0.389127181,0.082719104,1.699441121
Tlimcen,AFRICA,Pyramid,1.32395239,0.683055591,1.187666939
Toamasina,AFRICA,Hourglass,0.546932379,0,1.368823574
Tobol,ASIA,Pyramid,0.865012728,0.990046921,0.521753277
Tobolsk,ASIA,Pyramid,2.221519962,1,1.301130881
Tocache,SOUTH AMERICA,Diamond,-0.35519264,0.436155052,2.179849211
Tocantinopolis,SOUTH AMERICA,Pyramid,1.263058943,0.996571452,0.94633585
Toconao,SOUTH AMERICA,Pyramid,1.04945767,0.615106763,0.235345248
Tocopilla,SOUTH AMERICA,Pyramid,2.397755888,0.99463385,0.476147605
Togiak,NORTH AMERICA,Pyramid,1.448578956,0.986106872,0.003746777
Toguchin,ASIA,Pyramid,1.245793212,0.993888112,0.664311585
Tokar,AFRICA,Pyramid,13.5954304,1,0.000914372
Tokmak,ASIA,Hourglass,1.424696875,0,1.27321733
Toktogul,ASIA,Hourglass,1.338481806,0.000954526,0.64865612
Tokushima,ASIA,Pyramid,1.684065139,0.998217275,1.897476835
Tokyo,ASIA,Hourglass,1.010120881,0,3.584469665
Tolanaro,AFRICA,Pyramid,0.996148347,0.826195046,1.424866494
Toledo1,NORTH AMERICA,Pyramid,3.642482505,0.751333159,1.169552953
Toledo2,EUROPE,Pyramid,2.52276779,0.998915281,0.796112402
Toliara,AFRICA,Hourglass,1.150522071,0.00018194,0.944319292
Tolu,SOUTH AMERICA,Hourglass,1.100284162,0.000889755,0.832787315
Toluca,NORTH AMERICA,Hourglass,1.119386217,0,1.650625026
Tolyatti,EUROPE,Pyramid,1.889850609,0.767999454,1.368034257
Tom Price,AUSTRALIA,Pyramid,1.357692337,0.997417108,0.433858613
Tomah,NORTH AMERICA,Pyramid,3.093395849,0.99596948,0.757091401
Tomakomai,ASIA,Hourglass,0.796913963,0,3.096787844
Tombstone,NORTH AMERICA,Pyramid,1.214811901,0.995484566,0.832897089
Tomsk,ASIA,Pyramid,1.195353698,0.858797139,1.84078746
Tonantins,SOUTH AMERICA,Pyramid,1.450297953,0.954706176,0.177865584
Tongchuan,ASIA,Pyramid,4.316391749,0.125397222,0.393686707
Tonghua,ASIA,Pyramid,1.641713826,0.995123815,1.484247916
Tongliao,ASIA,Pyramid,1.386655671,0.856503039,2.675765422
Tongling,ASIA,Pyramid,2.338201603,0.148848687,1.321319308
Tongren,ASIA,Pyramid,1.10391008,1,1.952710111
Tonk,ASIA,Pyramid,2.639445802,0.992311503,0.561885829
Tonopah,NORTH AMERICA,Pyramid,0.684601569,0.923853637,0.652003374
Toowoomba,AUSTRALIA,Hourglass,0.128460954,0,2.131649274
Topeka,NORTH AMERICA,Pyramid,3.324996816,1,1.133818624
Topki,ASIA,Hourglass,0.747151398,3.21E-05,0.942081481
Torbat-e Jam,ASIA,Hourglass,0.174223414,0,1.502884773
Toronto,NORTH AMERICA,Hourglass,2.614093883,0,1.919414271
Tororo,AFRICA,Hourglass,20.59505391,0,0.110924661
Torreon,NORTH AMERICA,Hourglass,0.21318778,0,2.606543476
Torzhok,EUROPE,Pyramid,1.625514336,0.99201138,0.873568151
Totness,SOUTH AMERICA,Pyramid,1.219170025,0.991352572,0.153151038
Tottori,ASIA,Hourglass,0.921161869,0,2.203144431
Touggourt,AFRICA,Hourglass,0.62871623,0,1.692383043
Toulon,EUROPE,Hourglass,1.004193916,0,1.790144039
Toulouse,EUROPE,Pyramid,1.623955576,0.085043279,1.718182605
Tournavista,SOUTH AMERICA,Pyramid,1.261088351,0.993813084,0.139324642
Tours,EUROPE,Pyramid,2.077284913,0.632839562,1.423631289
Townsville,AUSTRALIA,Hourglass,0.563601318,0,1.975489429
Toyama,ASIA,Hourglass,1.063531965,0,2.230918222
Tozeur,AFRICA,Hourglass,1.038529871,0,1.00445677
Trablous,ASIA,Pyramid,3.714507142,0.097157047,0.82392707
Trabzon,ASIA,Hourglass,5.364695269,0,0.26704269
Tralee,EUROPE,Pyramid,1.57137595,1,0.558506899
Trancas,SOUTH AMERICA,Pyramid,0.834437431,0.177752686,1.121329095
Trang,ASIA,Pyramid,2.088572457,0.999721034,0.58399276
Tranqueras,SOUTH AMERICA,Pyramid,0.895552068,0.923505741,0.929995241
Traralgon,AUSTRALIA,Hourglass,0.334300264,0,1.757436714
Traverse City,NORTH AMERICA,Pyramid,2.517002659,0.997025476,0.789011452
Treinta y Tres,SOUTH AMERICA,Hourglass,0.564360803,0,1.380929068
Trelew,SOUTH AMERICA,Hourglass,0.356991561,0,1.714230401
Trento,EUROPE,Pyramid,1.740142312,0.908050737,1.413209329
Trenton,NORTH AMERICA,Pyramid,1.988525641,0.082494461,0.981823921
Trepassey,NORTH AMERICA,Pyramid,2.617837106,0.99562797,0.026849537
Tres Arroyos,SOUTH AMERICA,Hourglass,0.246373422,0,2.176489882
Tres Lagoas,SOUTH AMERICA,Hourglass,-0.247875176,0,2.045569659
Treviso,EUROPE,Pyramid,2.595416682,0.22906825,0.763083232
Trieste,EUROPE,Pyramid,1.582559041,0.993341172,1.56575988
Trindade,SOUTH AMERICA,Hourglass,1.049754901,0,1.019881428
Trinidad1,NORTH AMERICA,Pyramid,1.191538104,0.995109296,0.961181789
Trinidad2,SOUTH AMERICA,Hourglass,-0.101488878,0,1.634601602
Tripoli1,AFRICA,Hourglass,0.470701281,0,3.127826893
Tripoli2,EUROPE,Pyramid,1.38786146,0.363829286,0.724125954
Trivandrum,ASIA,Hourglass,4.536342204,0,0.314422339
Trnava,EUROPE,Hourglass,1.016094396,0,1.474925633
Trois Rivieres,NORTH AMERICA,Hourglass,1.953704033,0,1.313717514
Troitsk,ASIA,Hourglass,1.031539679,0,1.27086381
Trollhattan,EUROPE,Pyramid,4.637157496,0.681628674,0.620378949
Tromso,EUROPE,Pyramid,4.171049048,0.990641831,0.421522764
Trondheim,EUROPE,Pyramid,2.586310505,0.696793705,0.746789174
Trout River,NORTH AMERICA,Pyramid,2.212533413,0.992598496,0.035104187
Troyes,EUROPE,Pyramid,1.936142366,0.003734605,1.577677389
Trujillo1,SOUTH AMERICA,Pyramid,2.22076316,0.996841648,1.145083704
Trujillo2,NORTH AMERICA,Diamond,0.146691363,0.009081809,1.456456002
Trujillo3,SOUTH AMERICA,Hourglass,0.439844099,0,1.892558994
Truth or Consequences,NORTH AMERICA,Pyramid,0.990576331,0.995565746,1.023530315
Tsavo,AFRICA,Pyramid,4.007959044,1,0.010484973
Tsetserleg,ASIA,Pyramid,3.096696599,1,0.394870086
Tshabong,AFRICA,Diamond,0.419984081,0.098325788,0.996728302
Tshela,AFRICA,Pyramid,6.461443923,1,0.009818816
Tshikapa,AFRICA,Hourglass,0.332865824,0,1.623241422
Tskhinvali,ASIA,Hourglass,0.553743511,0,1.529966304
Tsu,ASIA,Hourglass,1.261830818,0,2.330815706
Tsumeb,AFRICA,Hourglass,1.093296856,0,1.361358139
Tsuruoka,ASIA,Hourglass,1.491027873,0,1.962645627
Tuapse,ASIA,Pyramid,1.096304486,0.994076389,1.736233203
Tuban,ASIA,Hourglass,10.71297171,0,0.119851588
Tubarao,SOUTH AMERICA,Pyramid,1.041577845,0.266628985,1.361149066
Tubruq,AFRICA,Hourglass,-0.101159898,0,1.913313635
Tucano,SOUTH AMERICA,Diamond,-0.132546807,0.519989243,2.050913345
Tucson,NORTH AMERICA,Hourglass,0.971600834,0,1.749210862
Tucumcari,NORTH AMERICA,Pyramid,0.777449061,0.630647622,1.008371177
Tucupita,SOUTH AMERICA,Hourglass,0.46005202,0,1.556606069
Tucurui,SOUTH AMERICA,Unknown,0,1,0
Tukuyu,AFRICA,Pyramid,5.036522252,0.125529885,0.162897223
Tula1,EUROPE,Pyramid,1.763052812,0.458221421,1.491057464
Tula2,NORTH AMERICA,Diamond,0.394100825,0.243308319,1.755674162
Tulare,NORTH AMERICA,Hourglass,0.587514205,0,1.636427959
Tulcea,EUROPE,Hourglass,1.493371344,0.000133966,1.717460901
Tulsa,NORTH AMERICA,Hourglass,2.565399093,0,1.423540064
Tulua,SOUTH AMERICA,Hourglass,0.693663846,0,1.254705049
Tulun,ASIA,Pyramid,1.302320433,0.995721468,0.744245654
Tumbes,SOUTH AMERICA,Hourglass,0.47926929,8.79E-05,2.162980235
Tumen,ASIA,Pyramid,1.616837038,1,2.035454965
Tumkur,ASIA,Pyramid,1.877700409,0.342691142,0.657724691
Tumut,AUSTRALIA,Diamond,0.465610219,0.158031654,1.506708349
Tunduma,AFRICA,Hourglass,0.45900357,0,2.467992045
Tunduru,AFRICA,Pyramid,6.63810864,1,0.001413682
Tungkang,ASIA,Pyramid,2.618020178,0.445494007,1.26673958
Tunis,AFRICA,Hourglass,0.775949953,0,1.694407472
Tunja,SOUTH AMERICA,Pyramid,0.898279484,0.057701374,1.726205724
Tununak,NORTH AMERICA,Unknown,0,1,0
Tunuyan,SOUTH AMERICA,Hourglass,0.177223654,0,1.69925003
Tupa,SOUTH AMERICA,Hourglass,1.121417584,0,1.268208315
Tupelo,NORTH AMERICA,Pyramid,2.233159414,0.998785799,0.956527061
Tupiza,SOUTH AMERICA,Diamond,0.246800464,0.768127591,3.506498153
Tuquerres,SOUTH AMERICA,Pyramid,7.277108345,0.711320461,0.118950743
Turbat,ASIA,Pyramid,1.898355076,0.998608607,0.495390897
Turbo,SOUTH AMERICA,Hourglass,0.618264246,0,1.113726517
Turin,EUROPE,Pyramid,1.644141528,0.201494731,2.209477254
Turkistan,ASIA,Hourglass,-0.54072096,6.59E-05,2.545003335
Turkmenabat,ASIA,Hourglass,0.760046721,0,1.639344602
Turkmenbasy,ASIA,Pyramid,0.895547013,0.185338571,1.972210403
Turku,EUROPE,Pyramid,3.927225423,0.003069698,0.580758699
Turnovo,EUROPE,Pyramid,1.217588226,0.038771475,0.93028707
Turpan,ASIA,Pyramid,2.597783858,0.993622461,0.778914053
Tuscaloosa,NORTH AMERICA,Pyramid,2.557078137,0.998256054,1.073323135
Tuticorin,ASIA,Hourglass,1.066509774,0,0.941608162
Tuxpam,NORTH AMERICA,Pyramid,1.402894709,1,1.367061651
Tuxpan,NORTH AMERICA,Hourglass,0.863910494,0,0.895026911
Tuxtla Gutierrez,NORTH AMERICA,Hourglass,-0.17983441,0,2.937640888
Tuymazy,EUROPE,Hourglass,1.034988933,0,1.253278553
Tuzla,EUROPE,Pyramid,3.506071751,0.992520673,0.641874246
Tver,EUROPE,Hourglass,1.195039802,0,1.676367223
Tweed Heads,AUSTRALIA,Pyramid,2.021492294,0.004745637,1.658542524
Twin Falls,NORTH AMERICA,Hourglass,0.585830447,0,1.425536534
Tyler,NORTH AMERICA,Pyramid,1.334353707,0.0067006,1.444567806
Tynda,ASIA,Pyramid,2.387487007,0.981878946,0.834138309
Tyumen,ASIA,Pyramid,1.594100678,0.004194447,1.313862974
Tzaneen,AFRICA,Pyramid,1.2911473,0.947417089,0.973972222
Uba,SOUTH AMERICA,Pyramid,2.029467304,0.989071158,1.053940004
Ubaitaba,SOUTH AMERICA,Pyramid,2.003388426,0.999739365,0.797509703
Uberaba,SOUTH AMERICA,Hourglass,0.250729318,0,1.960206576
Uberlandia,SOUTH AMERICA,Hourglass,0.107605785,0,2.349150591
Ubomba,AFRICA,Pyramid,3.413324966,0.990765267,0.054949869
Ubon Ratchathani,ASIA,Pyramid,1.381014549,0.908803255,1.194666028
Udaipur,ASIA,Hourglass,1.231953206,1.44E-05,1.217711002
Udine,EUROPE,Pyramid,2.710304827,0.444744624,0.958131751
Udon Thani,ASIA,Pyramid,1.081358628,0.818100821,1.730204583
Ufa,EUROPE,Pyramid,1.753081487,0.174317161,1.657850686
Uglegorsk,ASIA,Pyramid,3.213930881,0.980831289,0.160604587
Uglich,EUROPE,Pyramid,1.631809258,0.833133405,0.913972545
Uige,AFRICA,Inverse Pyramid,-0.668459816,0.338990092,4.363411028
Uitenhage,AFRICA,Hourglass,3.377096601,3.03E-05,1.147032986
Ujjain,ASIA,Pyramid,2.794118707,0.016610552,0.434533812
Ujungpandang,AUSTRALIA,Hourglass,3.965882093,0,0.296404548
Ukhta,EUROPE,Pyramid,3.325845306,0.530253194,0.461310249
Ukiah,NORTH AMERICA,Pyramid,0.765545608,0.008637139,1.032290297
Ulaanbaatar,ASIA,Hourglass,0.860299188,0,3.297627523
Ulaangom,ASIA,Pyramid,1.332962361,0.995258315,0.551275026
Ulan Ude,ASIA,Pyramid,0.968811042,0.9913486,2.30272794
Ulanhot,ASIA,Pyramid,1.946231583,0.972228593,1.598178615
Uliastay,ASIA,Pyramid,3.087112019,0.998632016,0.403322746
Ulladulla,AUSTRALIA,Pyramid,0.524956691,0.051465324,1.797036011
Ulm,EUROPE,Pyramid,1.945031375,0.982388875,1.247349439
Ulsan,ASIA,Hourglass,1.111363413,0,3.766384606
Ulundi,AFRICA,Pyramid,2.265131116,1,0.408282009
Ulyanovsk,EUROPE,Hourglass,1.328378508,0,1.645661445
Uman,EUROPE,Pyramid,1.753209852,0.995486287,1.339918698
Umea,EUROPE,Pyramid,2.230816153,0.299355564,0.608106416
Umm Ruwaba,AFRICA,Hourglass,-0.235326428,0,1.493518036
Umm al Qaywayn,ASIA,Pyramid,1.268854663,0.98156138,1.20968881
Umtata,AFRICA,Pyramid,1.411434242,0.804629904,0.902717247
Unalakleet,NORTH AMERICA,Pyramid,2.405696782,0.996845545,0.047747243
Unalaska,NORTH AMERICA,Pyramid,3.870158797,0.997423021,0.019480069
Uncia,SOUTH AMERICA,Pyramid,1.872836425,0.990988732,0.720651728
Upata,SOUTH AMERICA,Hourglass,0.418515636,0.000453009,1.367465874
